,이용횟수
9036839.0,26
2757.0,70
4150250.0,358
4116860.0,425
4170919.0,48
4108214.0,847
4114211.0,382
4117251.0,51
4119378.0,52
4116730.0,177
4197609.0,236
4113776.0,17
4150165.0,694
1456.0,598
4116676.0,581
4101442.0,53
4101432.0,47
4111822.0,448
1003.0,247
411.0,34
4150330.0,249
4100497.0,234
4199396.0,90
9105313.0,161
4116848.0,365
4111819.0,431
4113323.0,542
4110404.0,32
331.0,362
3111.0,1
4179341.0,17
1274.0,16
4114207.0,476
1403.0,100
4114353.0,203
4119220.0,19
4102895.0,352
9012698.0,16
8008950.0,70
4113324.0,379
7101836.0,25
4116691.0,975
4130128.0,622
4170774.0,6
4100936.0,5
4170474.0,320
4179323.0,71
4108042.0,878
1408.0,56
4196189.0,46
4150350.0,98
4112036.0,555
9008897.0,2
4170818.0,447
1278.0,12
4111820.0,366
4130176.0,7
7101612.0,53
4117214.0,33
4116988.0,64
4117062.0,200
4170332.0,102
4102882.0,36
4130331.0,40
1727.0,406
4160397.0,78
2745.0,73
8001701.0,7
4110252.0,6
4100169.0,76
4117255.0,627
4135519.0,108
2750.0,237
2804294.0,1
8000220.0,3
4109414.0,3
8001380.0,144
4309.0,219
4100011.0,58
4113578.0,401
4108148.0,177
4111667.0,97
4100019.0,51
4119428.0,545
4113648.0,281
9286.0,14
4117331.0,186
4114203.0,150
4111658.0,490
4111672.0,43
4176226.0,2
4160327.0,51
4130155.0,525
4135322.0,2
1508.0,45
4170047.0,8
4111866.0,102
4150341.0,76
4196050.0,43
4105378.0,598
71353.0,24
4170981.0,169
4199603.0,576
4150161.0,375
432.0,94
4170663.0,92
4116844.0,516
4110418.0,183
4101605.0,305
4179294.0,9
4150247.0,87
4130545.0,59
4160396.0,90
9013845.0,3
4101452.0,13
9150356.0,78
4116968.0,10
72049.0,21
4108420.0,87
327.0,199
4116745.0,233
2802957.0,2
1810.0,35
4130062.0,363
4170246.0,183
4111637.0,269
4130349.0,263
4130518.0,448
4170253.0,153
4119229.0,18
4130352.0,32
4117068.0,737
4196862.0,5
4111799.0,34
4111798.0,24
113529.0,3
4108102.0,361
4123688.0,85
4118478.0,34
4108140.0,354
4117284.0,174
4120048.0,522
4105237.0,2
4101988.0,670
4170498.0,258
4105650.0,39
4117325.0,86
1502.0,93
4100456.0,7
4117389.0,26
203.0,134
4111749.0,492
4119865.0,1
4107909.0,1
4102866.0,89
4117035.0,301
4178789.0,8
7103116.0,52
423.0,120
4116863.0,673
71015.0,2
4103351.0,4
4100124.0,334
4196116.0,159
4171000.0,1
4130431.0,107
4179166.0,20
4108161.0,228
4196853.0,5
75919.0,4
10801.0,2
4135039.0,159
4111657.0,427
4119233.0,13
4135028.0,39
4116798.0,573
4111692.0,103
9113487.0,4
4121768.0,36
4116839.0,41
9274.0,38
4116966.0,450
4115505.0,223
72091.0,107
9238.0,1
1401.0,30
4103566.0,125
4111797.0,6
4116869.0,284
72278.0,103
4117159.0,2
4199204.0,74
4103756.0,71
8546.0,83
4108209.0,282
4116857.0,267
4100463.0,300
4199880.0,467
4101429.0,61
4111823.0,247
9010441.0,39
9010055.0,5
227.0,174
4121993.0,8
4197588.0,496
4117025.0,49
4170350.0,116
4116850.0,683
214.0,138
4111739.0,183
4100568.0,184
4100607.0,149
4121431.0,237
4123265.0,303
4103551.0,55
8001040.0,1
4116913.0,235
4116793.0,715
4199038.0,28
4150145.0,515
4116732.0,231
4117055.0,547
152.0,317
4179314.0,266
4100157.0,415
4103525.0,40
4100065.0,348
1323.0,16
4120456.0,36
4198679.0,99
4105305.0,302
4170104.0,796
4107893.0,121
4116750.0,537
2820.0,223
9004031.0,7
4160080.0,1
4107532.0,17
9118153.0,48
4170637.0,56
4116834.0,648
332.0,173
9178076.0,1
4135033.0,524
4199431.0,36
4113579.0,257
4111888.0,170
4117879.0,367
4123050.0,176
4170267.0,264
4135095.0,27
4117249.0,191
1905.0,22
4130123.0,2124
4176783.0,103
4512.0,128
4170245.0,708
4150172.0,190
4116706.0,36
4116794.0,312
4116973.0,348
4179324.0,66
4103670.0,263
4103621.0,15
4198875.0,25
4196049.0,158
4120516.0,10
4113774.0,229
4130056.0,348
9003815.0,13
1005.0,233
8500000.0,28
4117286.0,461
4195606.0,114
4197689.0,115
4114849.0,92
4121823.0,11
4102903.0,27
4103030.0,1
1906.0,30
4130370.0,47
4170866.0,131
4108177.0,226
9119260.0,36
4197483.0,13
4160069.0,9
4116864.0,331
4117410.0,224
4123726.0,154
4199714.0,51
9009156.0,1
414.0,79
4117065.0,76
9011894.0,2
4130543.0,26
4195612.0,88
11956.0,7
342.0,78
1454.0,256
4117069.0,263
336.0,24
229.0,82
4120443.0,232
4135046.0,191
4113569.0,73
4150254.0,220
4111912.0,295
4176946.0,758
4117239.0,617
4113658.0,327
4121025.0,271
4130516.0,354
4151541.0,339
4103808.0,17
9009775.0,34
2511.0,11
8001781.0,4
4117289.0,442
4130525.0,70
4104593.0,16
4100102.0,577
4114057.0,14
70063.0,2
4199432.0,243
11460.0,1
72572.0,3
4114340.0,151
4199074.0,656
4130343.0,21
4109290.0,33
4178739.0,37
8002727.0,1
2516.0,82
4117236.0,147
4110765.0,5
4195609.0,194
4108074.0,90
4199422.0,356
4150511.0,27
4101529.0,64
4101536.0,171
4119303.0,12
4100059.0,613
4100161.0,418
4150149.0,55
7700.0,79
4197604.0,284
4199627.0,66
4117039.0,346
4100091.0,321
4176949.0,9
4196035.0,21
4111334.0,4
4103568.0,93
4116818.0,426
9635.0,26
4100605.0,100
4116432.0,119
4120511.0,96
4196036.0,6
71036.0,4
4117237.0,7
4170475.0,2
4117037.0,449
4100082.0,187
4178956.0,21
215.0,75
4103540.0,32
4103545.0,198
4176318.0,191
4117355.0,39
4179349.0,196
4111915.0,63
4103378.0,38
4119948.0,109
4150136.0,461
4103587.0,7
4103548.0,67
208.0,77
4160341.0,328
4160245.0,51
422.0,73
220.0,687
4196467.0,2
4177058.0,4
4116909.0,587
9115604.0,72
4117298.0,33
4103641.0,119
10765.0,87
4111656.0,20
4100652.0,233
4115398.0,19
1801.0,164
4103694.0,8
412.0,29
4123658.0,221
4103594.0,132
4196077.0,1
4170291.0,82
4195726.0,105
4116974.0,152
4179365.0,230
4195613.0,401
4102152.0,20
4117371.0,167
4101063.0,1
1805.0,131
4108023.0,173
9035957.0,118
4111816.0,279
4110190.0,114
4100141.0,269
2736.0,59
4195886.0,2
9122038.0,1
4130127.0,374
4122786.0,110
4151642.0,42
4111665.0,32
73125.0,1
72011.0,8
9009056.0,3
4103567.0,152
4101286.0,5
9010011.0,2
4118.0,22
9010952.0,1
9012868.0,2
9176915.0,144
4110132.0,134
4122000.0,33
4130055.0,408
1279.0,7
4130542.0,64
1405.0,37
9176952.0,88
4100162.0,79
4160073.0,16
4101526.0,629
4100703.0,47
9036972.0,7
153.0,139
8002569.0,1
4199616.0,205
4160340.0,235
4102362.0,2
2814.0,57
4105775.0,19
4814.0,4
4110672.0,37
4179192.0,39
4117001.0,138
4195995.0,415
4113577.0,227
4111885.0,300
429.0,63
4103623.0,403
4130085.0,63
9012766.0,42
4111840.0,301
4117034.0,12
4107404.0,3
2754.0,68
4117853.0,13
9006335.0,60
72096.0,26
4160338.0,105
2638.0,10
9612.0,7
4117281.0,321
72012.0,9
4122653.0,9
4116724.0,186
4135047.0,153
4121024.0,246
4176333.0,11
4176478.0,3
4135022.0,210
4160221.0,38
4117319.0,446
4108197.0,116
4115062.0,173
75935.0,27
4196071.0,90
4120437.0,112
4160256.0,122
4195996.0,41
7693.0,2
4199269.0,1
1911.0,12
4170300.0,30
4105250.0,27
4110090.0,79
4121997.0,94
4130281.0,47
4100598.0,90
4130090.0,69
4103637.0,7
4122900.0,25
4116838.0,53
4170825.0,148
2801176.0,11
4102811.0,109
4130328.0,87
9012541.0,12
4197594.0,37
9002556.0,11
9027.0,14
9002637.0,3
9003176.0,4
4151645.0,4
4113576.0,5
4107914.0,230
4106821.0,19
4101897.0,5
4160350.0,144
4116352.0,130
4116892.0,409
4176132.0,30
4170876.0,468
4111685.0,139
4110082.0,2
4119466.0,3
4170944.0,184
4100834.0,3
4101285.0,3
4130351.0,93
4108063.0,261
4170406.0,100
4170282.0,254
8446.0,44
2734.0,73
4502.0,85
4108211.0,31
4115060.0,132
4119.0,45
4121992.0,210
1881.0,21
3126.0,14
4170584.0,20
4100085.0,370
10325.0,5
9002699.0,11
4111669.0,67
4176460.0,118
4150258.0,91
4170993.0,7
4101843.0,29
4160284.0,287
4102922.0,53
9000929.0,1
4117330.0,289
4150255.0,258
4118137.0,5
8002600.0,4
4117456.0,36
4174608.0,4
4107054.0,12
8001264.0,30
4130521.0,219
4197586.0,144
4130397.0,392
4117407.0,27
4116664.0,73
4170541.0,124
4116629.0,22
434.0,180
4100464.0,628
4195534.0,147
4117189.0,537
4116993.0,509
4135465.0,1
4176222.0,30
4111850.0,453
4116731.0,225
4103435.0,13
4102887.0,6
4179367.0,564
4100170.0,216
8001761.0,16
4117326.0,266
4160361.0,97
4116712.0,324
4117046.0,128
4106089.0,1
1909.0,24
4100645.0,243
4117290.0,335
4116688.0,139
4103589.0,52
4118345.0,25
4160283.0,193
4100123.0,226
4150432.0,1
4111750.0,564
4170052.0,4
9103351.0,1
4103830.0,43
4178948.0,34
4106756.0,37
4170723.0,90
9008798.0,2
4100431.0,9
4113772.0,331
4108228.0,455
4113857.0,1
4117283.0,243
8001703.0,5
4170625.0,568
4122698.0,4
4116810.0,168
4150154.0,189
4196091.0,149
4116905.0,301
4110264.0,184
4160312.0,134
9108231.0,516
4100135.0,262
4176929.0,13
4108021.0,265
4100070.0,111
4117848.0,8
4160351.0,63
4197593.0,1088
4105633.0,51
4130531.0,9
4130283.0,107
8001640.0,43
4130136.0,218
4117332.0,477
9036140.0,3
4170270.0,128
4117259.0,204
9008970.0,113
4176819.0,325
9003825.0,16
9012517.0,106
4130533.0,41
4105581.0,1
2539.0,13
4196034.0,29
4150268.0,25
4122054.0,19
75921.0,5
4103642.0,384
9117865.0,54
9000131.0,32
4111740.0,139
4114355.0,123
4102925.0,120
4102905.0,8
4108090.0,494
4117348.0,99
4100066.0,240
4176308.0,105
70757.0,1
4117234.0,32
9010556.0,5
4103606.0,108
4117063.0,35
4119434.0,146
4122328.0,1
4103753.0,4
13091.0,19
3130.0,1
11193.0,3
4135522.0,30
4150191.0,16
2641.0,25
4115056.0,229
4115042.0,32
4160301.0,531
4100064.0,529
4176462.0,11
4116812.0,71
4199091.0,160
9008151.0,71
9004385.0,2
4109291.0,112
4111864.0,164
4111890.0,280
4107105.0,2
4111838.0,6
9000262.0,6
1008.0,18
4170433.0,15
4110050.0,32
4110255.0,619
4199895.0,275
4116822.0,95
75866.0,20
10798.0,12
4150441.0,14
4114965.0,61
4130220.0,11
4115819.0,2
4117839.0,11
4100871.0,2
4103848.0,12
4110750.0,4
4111818.0,330
4111811.0,279
9012945.0,1
1028.0,64
4108105.0,350
4101508.0,8
4118268.0,32
9195995.0,28
4150421.0,14
8001905.0,2
206.0,37
4107068.0,8
4113603.0,50
4135032.0,365
4110163.0,9
4111747.0,260
4116889.0,187
4198918.0,50
4105374.0,144
4119942.0,1
4170404.0,113
4179390.0,210
4113320.0,206
4160347.0,231
4199617.0,24
4121990.0,5
4151724.0,337
4117258.0,377
9031465.0,18
70895.0,1
4108151.0,222
4100612.0,349
4177411.0,2
4195057.0,34
4150193.0,265
4100461.0,323
4100528.0,99
9636755.0,9
8138.0,8
4117345.0,8
4110220.0,22
4150650.0,81
4121596.0,3
4121515.0,5
4170407.0,522
73801.0,9
4150553.0,350
4117406.0,259
4103163.0,47
4196857.0,144
10730.0,30
4103725.0,99
4151544.0,93
4116915.0,186
4103526.0,35
4160379.0,64
4100494.0,52
4150157.0,287
4116884.0,40
4150262.0,17
4130524.0,318
4150344.0,652
4101415.0,28
4130340.0,105
10895.0,2
158.0,75
4170667.0,26
4116871.0,308
4112028.0,26
4176810.0,19
4116821.0,39
4117341.0,97
4160314.0,256
4116433.0,278
8502205.0,7
2716.0,17
4121999.0,68
4150256.0,198
8501277.0,20
4100739.0,29
4116734.0,238
4101462.0,63
4103598.0,16
4110828.0,3
9002825.0,15
1725.0,265
4178351.0,188
4171159.0,6
2749.0,205
4119247.0,37
4101521.0,44
4121392.0,20
4199449.0,35
4117433.0,299
4170587.0,2
4100104.0,621
4119394.0,78
4119412.0,34
7103072.0,80
1328.0,3
4101528.0,646
9005407.0,6
4210.0,8
4118474.0,29
419.0,50
8502214.0,3
4116829.0,615
4100040.0,601
4119054.0,31
1863.0,480
4135727.0,1
4121395.0,53
8001763.0,17
4197599.0,34
4101884.0,108
4199608.0,67
4106955.0,1
4100002.0,67
9170291.0,7
4117291.0,134
70500.0,31
8003143.0,84
4196990.0,1
9009126.0,29
4170398.0,1
4100452.0,757
4100567.0,144
4196559.0,18
4122211.0,6
4178969.0,95
4118565.0,33
4130092.0,169
1847.0,99
4170392.0,116
4170502.0,157
4121329.0,78
4107077.0,60
4176977.0,88
4120448.0,98
4103562.0,4
9002703.0,9
4100385.0,307
9034566.0,8
7101924.0,1
4110737.0,53
4197329.0,2
4119786.0,10
4150155.0,54
4100560.0,352
4117047.0,330
4109.0,29
430.0,42
8000350.0,6
8000991.0,31
4108125.0,416
1452.0,30
4179380.0,86
4113606.0,7
4170412.0,36
4110192.0,61
4117245.0,26
4150141.0,211
9011250.0,9
4176945.0,137
4117311.0,183
4123706.0,146
72006.0,5
417.0,55
4111753.0,484
4117229.0,56
4170655.0,4
4130552.0,115
9179237.0,220
4114951.0,32
4101535.0,228
4176369.0,28
4176814.0,31
10968.0,2
8002428.0,14
8000752.0,13
4122342.0,19
79041.0,45
4213.0,12
4199201.0,15
4119321.0,151
4117018.0,192
2818.0,85
4150419.0,5
4176970.0,164
8501766.0,65
9110211.0,3
4118351.0,2
4195710.0,93
4150331.0,82
8501496.0,2
4130346.0,41
4150163.0,164
4160128.0,2
4151513.0,3
4130395.0,13
4113663.0,24
4176483.0,13
4178355.0,13
4196120.0,116
4100608.0,393
4111867.0,102
4123383.0,6
4135088.0,116
8001638.0,21
4114448.0,55
4178329.0,31
4176843.0,98
4197563.0,169
2728.0,66
4199066.0,212
211.0,150
4179385.0,169
4116971.0,613
4118561.0,26
4114351.0,73
4115109.0,11
4150478.0,4
4151616.0,3
4113773.0,579
4130192.0,3
2758.0,70
330.0,145
4105248.0,214
4176938.0,89
4111758.0,104
4113301.0,95
4102935.0,102
4121805.0,89
1749.0,414
4116585.0,19
4117012.0,180
1910.0,2
4115480.0,56
4119692.0,17
4150347.0,53
4118164.0,3
4195060.0,112
4111909.0,15
4199987.0,24
4123687.0,83
4176640.0,70
4170111.0,205
4103524.0,26
4118368.0,93
8000471.0,10
9000921.0,21
4160072.0,35
4195608.0,65
9005269.0,2
2722.0,29
8003173.0,5
4107850.0,140
9136729.0,4
2556.0,26
4170339.0,208
4199723.0,185
4117381.0,163
4118222.0,2
4103827.0,39
8001017.0,4
4103469.0,1
4178946.0,27
2816.0,71
4101846.0,5
4105326.0,5
4195010.0,222
8501644.0,1
1018.0,28
4100526.0,116
4108179.0,154
4100168.0,204
9007594.0,2
2628.0,9
9110507.0,1
4150200.0,131
9954.0,113
4150201.0,136
4110169.0,22
4117349.0,12
4118266.0,27
4117043.0,87
2720.0,13
4115105.0,38
4100552.0,212
4117340.0,223
9002724.0,4
4107069.0,18
1720.0,337
4118408.0,74
4121801.0,473
4118326.0,44
2520.0,18
72582.0,7
4170802.0,33
4117009.0,202
4102153.0,21
4114354.0,142
9000143.0,10
4120750.0,565
4121606.0,25
2621.0,31
4111694.0,12
7101892.0,8
4117064.0,242
2626.0,14
71094.0,7
4111439.0,1
9003244.0,1
1271.0,9
9012389.0,4
4130095.0,36
4100530.0,201
8001667.0,40
10503.0,30
4195019.0,174
4117294.0,127
4119722.0,93
9012709.0,3
4195013.0,33
9009603.0,28
4196605.0,4
4174249.0,10
1504.0,119
9113108.0,2
4101469.0,27
4110102.0,135
4179235.0,12
4100034.0,146
4113329.0,344
4103454.0,15
9117876.0,61
9130194.0,3
4150152.0,28
4135040.0,396
8501897.0,28
4103486.0,148
1752.0,62
4110103.0,186
4115596.0,92
75863.0,40
4120444.0,193
4312.0,248
4117344.0,30
4130228.0,263
4114079.0,22
4118373.0,67
4116654.0,9
4179010.0,7
4103428.0,94
4122327.0,15
4122282.0,4
4196044.0,36
4111725.0,46
4111629.0,38
9006481.0,6
4108009.0,243
4120033.0,17
4117248.0,19
4150257.0,190
4150197.0,184
10532.0,5
4111914.0,38
4178362.0,62
4121338.0,10
4110104.0,92
4179196.0,36
4107923.0,19
4116320.0,230
8501190.0,15
74919.0,19
4100939.0,4
77173.0,2
11688.0,1
4170394.0,187
4197466.0,150
4170283.0,142
1954.0,12
2522.0,93
4130335.0,61
4117002.0,5
4170683.0,3
4170341.0,87
4116743.0,93
8582.0,15
4110155.0,63
4118550.0,23
4112128.0,21
4100434.0,30
4111773.0,8
4123729.0,37
8000226.0,7
71011.0,3
4114359.0,25
4111865.0,334
4100004.0,92
4121414.0,2
4117855.0,19
4130061.0,107
4117296.0,39
4105624.0,132
76587.0,5
4100717.0,264
9134891.0,5
4195391.0,28
4118337.0,33
10517.0,10
4100382.0,28
4130338.0,17
4116950.0,126
4100080.0,161
4116267.0,68
4100055.0,48
4115189.0,91
4122636.0,149
4106773.0,1
4310.0,56
4118339.0,59
4110471.0,7
4150202.0,27
4113777.0,26
4170356.0,164
1814.0,72
4135034.0,73
4110259.0,171
78909.0,1
4116870.0,383
4101530.0,121
4116318.0,54
4103367.0,13
4115417.0,81
9670.0,17
8003055.0,26
4100715.0,17
4195604.0,62
8003085.0,3
9679.0,11
4179315.0,133
4123495.0,37
9003619.0,1
73656.0,14
223.0,666
4107159.0,56
4112053.0,17
4106959.0,35
4195039.0,3
4117379.0,158
4117368.0,16
4199622.0,197
4197558.0,96
4170247.0,48
8001639.0,47
8001389.0,9
4117240.0,79
4111871.0,153
9034223.0,53
9003175.0,5
2619.0,46
2801793.0,1
4115436.0,7
4108154.0,24
4101420.0,7
4117060.0,300
4119270.0,4
4122164.0,65
9119264.0,28
4198974.0,103
4112037.0,116
4107851.0,3
7197.0,19
4160126.0,3
4111858.0,113
4115061.0,7
4103005.0,3
4100475.0,3
4110193.0,22
4100472.0,4
9000314.0,1
1002.0,91
4110144.0,9
4105155.0,2
4100163.0,187
8000303.0,4
10296.0,1
4111746.0,260
9119057.0,10
7102506.0,1
2744.0,56
4100647.0,351
4103564.0,56
9008938.0,7
9012896.0,4
9012882.0,7
4196126.0,71
4100557.0,99
4198961.0,9
4100433.0,21
4102758.0,2
4115028.0,4
4100521.0,21
8001612.0,15
4101785.0,7
4122357.0,11
4195036.0,47
4195047.0,9
4119954.0,340
4150119.0,20
4115085.0,13
4110107.0,238
8502272.0,7
4103634.0,50
4102824.0,3
9006848.0,21
4114891.0,7
4103786.0,2
4130463.0,119
8001780.0,182
4130033.0,199
9002665.0,7
4115027.0,5
4101839.0,1
4121364.0,42
4160247.0,89
4119679.0,3
4101381.0,2
4195029.0,12
4117276.0,103
8001788.0,3
4100097.0,361
4130096.0,378
4130101.0,90
2726.0,39
76643.0,2
4110057.0,12
4130437.0,73
4117386.0,172
4121326.0,111
4103260.0,69
4199185.0,39
4199176.0,7
2550.0,19
4111729.0,31
9000917.0,30
2801439.0,9
4130513.0,14
2739.0,30
4100725.0,10
74012.0,13
70924.0,22
4108152.0,135
4117400.0,10
4178960.0,1
72109.0,7
4121007.0,35
74993.0,7
11597.0,1
4130184.0,24
4116782.0,215
317.0,65
4197033.0,22
242.0,20
1763.0,58
4179313.0,106
4119415.0,27
4100462.0,253
4128.0,48
4198970.0,4
421.0,109
9033423.0,2
174813.0,1
4119630.0,1
4116865.0,69
4113736.0,261
4101914.0,1
4105249.0,52
31524.0,1
1025.0,62
75938.0,3
4103555.0,85
4160224.0,236
4117190.0,326
9055.0,3
4117843.0,3
4160326.0,122
2533.0,54
7486.0,3
4107919.0,101
4195059.0,24
4199197.0,66
4176991.0,31
4105915.0,18
1760.0,25
4105337.0,81
4111633.0,34
9032729.0,1
8796.0,44
9032728.0,2
4199777.0,13
9111624.0,8
4170980.0,174
4101119.0,2
4117895.0,17
4199457.0,12
4130336.0,46
4110408.0,15
4130304.0,2
10536.0,22
4130551.0,91
8002243.0,7
4114322.0,36
9178604.0,54
4111675.0,39
4117320.0,176
4119389.0,49
2526.0,10
9009436.0,3
4105271.0,35
4160349.0,144
74935.0,100
9036728.0,9
4116472.0,2
237.0,97
1017.0,23
4100613.0,203
4115483.0,30
4103595.0,321
4107004.0,78
4101382.0,31
4103569.0,23
4111862.0,10
4117365.0,122
4119392.0,91
4197608.0,164
4101697.0,16
4103185.0,14
4118538.0,5
8011.0,20
4103256.0,91
4102910.0,108
4118117.0,81
1848.0,211
4150240.0,32
4111779.0,18
4173897.0,4
8680.0,20
4129.0,156
9130357.0,52
2802862.0,1
4130369.0,40
4112189.0,1
2730.0,25
4100553.0,199
4199592.0,2
4118204.0,15
9646.0,13
4853.0,12
2531.0,13
4150269.0,53
4100648.0,1
2805866.0,2
4208.0,19
4103691.0,12
4103511.0,6
4117378.0,26
4150351.0,111
4101427.0,56
4176925.0,6
72908.0,7
4127.0,53
12395.0,3
4135786.0,11
4110389.0,16
4114984.0,31
32723.0,18
72339.0,10
4117020.0,24
9120511.0,18
4170829.0,272
157.0,53
4100438.0,40
9011273.0,27
4116362.0,102
4110146.0,4
9160214.0,131
4108180.0,110
4107.0,70
4117097.0,3
4135096.0,31
4100561.0,432
4150352.0,6
4101795.0,45
4101178.0,11
3113.0,12
1811.0,51
9697.0,5
4105269.0,82
4160387.0,54
4130342.0,79
10711.0,28
4100378.0,8
1849.0,174
322.0,43
10695.0,47
4119041.0,10
9134653.0,7
4179383.0,171
4130496.0,14
4170348.0,307
2801680.0,2
3124.0,7
4107892.0,69
9430.0,15
9009123.0,24
4151722.0,45
4121340.0,12
4102680.0,2
8000657.0,1
3212.0,7
73844.0,96
4105365.0,3
9002823.0,19
4170334.0,31
4101883.0,57
4195037.0,22
2718.0,14
8502264.0,1
4151579.0,44
4199626.0,54
4116269.0,19
4150199.0,69
9011212.0,1
4103491.0,92
4100637.0,92
4115945.0,22
1506.0,37
4130487.0,207
4112374.0,21
4110117.0,31
4171091.0,1
4150215.0,15
4115054.0,8
4130108.0,132
4130554.0,16
4116592.0,19
4122791.0,27
4199602.0,39
70755.0,27
9036132.0,10
4101930.0,8
4195011.0,16
4103592.0,99
3125.0,22
4176772.0,89
4111877.0,56
4113972.0,26
9195697.0,43
4100555.0,83
4130330.0,21
2806215.0,3
4196069.0,58
9011283.0,8
4174258.0,11
9012614.0,4
4150175.0,70
2800400.0,2
4150252.0,20
4119667.0,63
4100571.0,76
221.0,462
9031143.0,19
4160317.0,106
4102090.0,23
4195026.0,31
4111869.0,96
4112146.0,13
2540.0,11
72940.0,3
4170351.0,144
4110367.0,4
4122162.0,10
9136639.0,7
1757.0,143
4150205.0,98
4107318.0,32
4122750.0,4
4101482.0,16
9348.0,5
4119153.0,16
4115905.0,3
1761.0,187
4199599.0,43
4115117.0,53
4195055.0,42
4100809.0,14
9000850.0,2
8002551.0,3
310.0,34
4176314.0,70
4135041.0,162
4101841.0,7
4108019.0,126
4178994.0,15
4103557.0,54
4108163.0,168
4108056.0,360
9114951.0,28
4176086.0,19
4150177.0,270
4151604.0,22
2801682.0,1
4106837.0,15
4107075.0,45
4101505.0,36
4105338.0,24
2803016.0,4
71092.0,22
4102890.0,95
4116635.0,28
4114452.0,187
4117250.0,128
4101403.0,3
4103535.0,31
4111647.0,15
4199850.0,63
4150594.0,38
9000548.0,10
75581.0,1
4119352.0,7
4122085.0,19
4116363.0,50
8002144.0,49
1753.0,124
4102946.0,11
4119120.0,12
4103790.0,62
13020.0,24
4113325.0,111
4106561.0,34
4108217.0,333
2801690.0,6
4103003.0,4
4108155.0,87
4176158.0,2
4123787.0,1
4135089.0,8
4111827.0,94
1915.0,7
4150304.0,5
4150340.0,5
4115039.0,5
4123753.0,98
4112126.0,8
4113605.0,40
4103575.0,69
4176119.0,4
4130422.0,44
1501.0,58
4113448.0,238
4505.0,198
9010836.0,1
4160331.0,13
4110778.0,6
4197468.0,208
4196170.0,9
4103703.0,23
4116748.0,24
4119055.0,21
4115006.0,19
4150654.0,1
4703.0,3
72851.0,10
1027.0,52
4199456.0,96
5000032.0,1
4170335.0,12
4170117.0,55
4195830.0,3
4105206.0,7
74926.0,28
4117918.0,32
4104784.0,3
8002473.0,1
4117213.0,22
2800166.0,14
4117421.0,53
4113326.0,163
4121766.0,721
4117427.0,65
4176077.0,11
8501764.0,4
8502221.0,30
9034418.0,39
4170290.0,181
4110468.0,1
9121431.0,108
13264.0,6
313.0,24
4106623.0,4
4106616.0,5
4170057.0,9
4130548.0,3
4114992.0,2
4103644.0,7
9000068.0,3
4160026.0,26
2535.0,42
4116986.0,98
4198935.0,1
4170519.0,79
4105600.0,12
71432.0,1
9009162.0,1
4110234.0,3
4117067.0,156
10494.0,9
9008419.0,5
9012788.0,9
4178316.0,7
4100642.0,91
4116790.0,201
4170788.0,2
8501289.0,7
8767.0,8
4100618.0,11
4179137.0,10
4100137.0,31
4113318.0,157
4101997.0,10
4150251.0,142
4110251.0,17
4103612.0,27
4116735.0,49
9104372.0,8
2636.0,18
9011146.0,3
72581.0,1
4105785.0,1
4113586.0,1
4176989.0,77
71874.0,20
9013927.0,27
4116598.0,3
4112040.0,45
4179177.0,56
4117333.0,37
8349.0,1
4116517.0,470
4130140.0,22
9003193.0,1
12339.0,1
4112382.0,7
4112235.0,1
4103552.0,7
4103544.0,7
4100302.0,4
2755.0,57
4100290.0,33
4100190.0,1
4110194.0,44
4101376.0,10
4123022.0,1
4114323.0,10
4118304.0,3
4107696.0,15
8002242.0,12
9119277.0,7
319.0,61
4130325.0,36
8002156.0,3
4176921.0,13
4102874.0,28
3114.0,27
4130441.0,43
4116388.0,121
4197714.0,22
4107045.0,37
4111837.0,80
9009186.0,8
9109621.0,5
10648.0,4
4116823.0,18
4178722.0,12
9001588.0,24
4123160.0,3
4108423.0,9
15669.0,1
9014557.0,13
4111856.0,91
4171017.0,12
4130392.0,202
4199469.0,32
4160263.0,23
4108157.0,228
4118256.0,3
4130035.0,153
7773.0,25
4117313.0,38
4116694.0,45
4100702.0,93
4121767.0,7
4105329.0,55
72584.0,23
4116567.0,12
2752.0,56
2760.0,47
4176934.0,149
